"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Đúm là ts oolong là chân ái lun á","165","9","2024-06-20T11:09:16.000Z","cornldhanh","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6929000138129507330","7382540905187984146","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ca698fe8fd9739020e68bdf110ef847~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e67774a5&x-expires=1768554000&x-signature=5Pe3vqfKnxAllopqyZFPKSzvnJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@dạ myy","0","0","2025-12-28T17:07:11.000Z","kieuchinn03","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7012915428490740738","7588956448278463249","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f9f55f3eddf0d5920c29c3926328617f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4df6b725&x-expires=1768554000&x-signature=WdV2X7YX%2FSLKg7YtOx9yDjMgOVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nhắc quán phúc long nhớ đến vụ án..............","164","14","2024-07-16T05:18:03.000Z","lethaian_1709","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7087224363049829377","7392098577852695304","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b0fbd0f69ad4fc6cf9278b3063a5acfc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b3a3c74&x-expires=1768554000&x-signature=9MZDOfd0%2BdGS8eVQ0sDIbRiJI2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🥰🥰🥰🥰 Ngon 🤤","0","0","2025-12-27T10:25:21.000Z","saigoncommercials","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7588017590204728321","7588481799518962452","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e830f707877b81470d2024422a5ab19e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9aca0e50&x-expires=1768554000&x-signature=%2FDIRtmKS1O7EFIY2OrYCYFSrvbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nhìu ng thích lucky tea thế mà t k thẩm nổi cái syrub ổi bây ơi :)) nó lạ lắm, như ún nước hoa z á","96","11","2024-06-20T16:27:08.000Z","punefhihi","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6576931409695997954","7382622807963190024","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89b86a340f1105cc0b54d81edc787190~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7d7fc6b4&x-expires=1768554000&x-signature=ub60rPhoqeWamlYHVlsZYzTfMkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Calo đồ uống pl đi ạ","0","0","2025-12-24T03:10:54.000Z","thuy93.73","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6520701523017875458","7587256638420189959","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/365ca00b8dd5d57b246e9ba9a8c5fd14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f672b51c&x-expires=1768554000&x-signature=GHJLQM8l0rQjZv8Mwtok%2FsjcYC4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Hăm có trà sữa lài là 11/10 rồi","42","7","2024-06-20T12:36:38.000Z","hi_nhuu","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6510391999556075522","7382563376541451009","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35909619436187ba5af4052155b7a59f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e97f553&x-expires=1768554000&x-signature=fuEqd%2B6Q6NMVDKbySw4kKRzam%2Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁😁😁","0","0","2025-12-20T15:59:07.000Z","bnh.on.thanh98","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7576689700400792587","7585970253156516626","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fba03748e3ce59c471338f10f22216d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4182f38c&x-expires=1768554000&x-signature=TBB%2FPWPryJj4WWHN1gJxW7I%2FXMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","0","0","2025-12-20T12:41:37.000Z","ngn.ngandth","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7437487076737877000","7585919348042416916","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cdedd16384eb1c8a75a99df11796855~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=484bfd2e&x-expires=1768554000&x-signature=25Dh%2BQWSJNpuinvsSmYGs7Mr1to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"món nào ngon nhất vậy ẹ tớ định rủ ny ra phúc long","30","16","2024-07-23T12:08:50.000Z","goi.to.la.dory","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7309492694640165889","7394802005355660040","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a147e5b03e266bd8b66e02c5618e4a83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ccc1568&x-expires=1768554000&x-signature=ds95ikSDCEOUXFJm%2FgtcyjXr0Es%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣","0","0","2025-12-19T02:33:28.000Z","kieuanh28399","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","80119025247","7585391547215463175","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/7963adf1b19c55594d809813a2e54a0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ec09cf7&x-expires=1768554000&x-signature=Z%2F5HV2X%2FV0fDGxwgGzQ0SHVv650%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Hồng trà sữa","23","3","2024-06-20T12:56:27.000Z","vothibichquyenn","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6621859410975670273","7382568528198894343","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7136a758ac28fd5b910fa24b35cbd7d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7069ec26&x-expires=1768554000&x-signature=4B86nQcVZe5LIhao0X5t0UZaSMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đã thử trà sữa sen và iu luôn🥴","0","0","2025-12-18T15:50:15.000Z","lng2006._","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6596522447674966017","7585225792692290324","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f51d6b336ca8279c867de517dc1491c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dedd9ea&x-expires=1768554000&x-signature=S1XJUOllBviU0%2F0LbpRcu8XQFlo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sao ảnh hổng review trà nhãn lài 🥹","19","7","2024-06-20T14:21:11.000Z","sunindec.30","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6753253008072672257","7382590244946985748","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/461fb8a045b431cc31d04dbb84db29c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4adc31dc&x-expires=1768554000&x-signature=9B6DA7Q%2FEObWP7VSjsyWPr3XK44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"❤","0","0","2025-12-17T10:59:10.000Z","lhnhu.209","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6813247697857397762","7584779721557213960","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a656c600ed851734572aa0a72fb76af3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbf8b2fd&x-expires=1768554000&x-signature=vLJj0qtNAdQuJA8kaOoYYhjP4xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Hồng trà sữa + Trà thảo mộc lucky tea ngon mà hong thấy review 🥺🥺","15","2","2024-06-21T10:32:20.000Z","trann.nee","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6796553449423553538","7382902426112688913","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c6faf9396a280aa1723efddf8b54d8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0148465&x-expires=1768554000&x-signature=9QPAyjlMVZ0lNstFPgd5fnJT6OQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ts Phúc Long vs t 10000/10","0","0","2025-12-14T10:51:29.000Z","nerita_bn","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6614426525805723649","7583664482971370247","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94974f5193dafe6b44ececc3410dbbad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01c00738&x-expires=1768554000&x-signature=6NUHDli%2BCw70dqlN9zVpBHA3jrc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Trà sữa ô long ngon xỉu","14","0","2024-06-20T09:19:10.000Z","tthanh.ngoan","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6530591511040770049","7382512523663180551","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a6e692da2e8347b60a25641e85fca85b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c81ffdfc&x-expires=1768554000&x-signature=wbhCwZ%2FgB5BCqbjrMOjqzGB8y9Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","0","0","2025-12-11T12:47:21.000Z","thien_nguyen_lien_hoa","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6681614469372740609","7582581073135141639","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0d3b69dbb3139ce65510c6365ca471d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=becdb2bd&x-expires=1768554000&x-signature=ADT9Ud73SVfCUJ3vdOs2ZIN1MEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Trà mãng cầu 10/10 và hết bán 😇","14","4","2024-06-20T12:51:04.000Z","tmiuu17","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7155377543796327426","7382567145013510919","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c2f61e0ed0b1e621aa80ea7d99a4c3ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bc5b3cf&x-expires=1768554000&x-signature=x0txzB0cCxWxsTiR3kEkYcwInxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cái ly này nó dở ẹc. K có vị trà, k có vị gì luôn như uống nước lọc má ơi","0","0","2025-12-09T06:20:06.000Z","xanhdecor2","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7293410386547196934","7581739092493943572","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a06f17f02fe80e6c8a9456c05acda24c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72bd1692&x-expires=1768554000&x-signature=IGzRk7u9Mo5ikd9TKCmghoYFrW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Trs matcha ngon nhứt trong lòng ttt của 100000/10❤️‍🔥","12","0","2024-06-20T09:23:32.000Z","._trthk","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","7212660971046061082","7382513633802404624","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e8975218fdf3b9d6514d8fb446eb816~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cca50057&x-expires=1768554000&x-signature=nZ7qf3Ita7EYULdP911JF0VgY00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁😁😁","0","0","2025-12-05T04:17:02.000Z","pgvmai","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6751557502905025537","7580223047027524360","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0909080bfd478eee6a980cb4ec9897e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a910260&x-expires=1768554000&x-signature=EyXV4X92thQfMastutx%2FzEr46HI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Trà sữa PL dở thiệt nha. Mà trà sữa ô long thì siêu đỉnh, chưa ở đâu mà ts ô long ngon như PL","12","3","2024-06-20T11:04:18.000Z","msthaobooking","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6628221346482552833","7382539624650031890","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e73adb7d4ffa3a9c9019613b266d585~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46ba35d7&x-expires=1768554000&x-signature=dNP%2FpRvASiF0gJCrVYNxxg6FXP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sao sao ko uống Lucky Tea ... tại sao tại saooooo","6","0","2024-06-22T05:51:00.000Z","narabbit59","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","67474320154","7383201021511713537","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cb71ddc8e25ef461229b8c3179c0624~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f786984&x-expires=1768554000&x-signature=NDgNxWodY%2FpPsb7v8lPuZBBwsDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Lucky tea 100/10 luôn ọ ngoài ra còn trà nhãn sen 10/10","0","0","2024-06-23T14:50:16.000Z","camumatto","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6825283024319415298","7383711105632748306","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0e1590c31fa2da7951511a987cd77f5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ae1e1e7&x-expires=1768554000&x-signature=7icUiQKiSAf5e9uJZ10c0qrG8iA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Nhìn clip mất ngủ ghê 🫠","5","0","2024-06-20T13:41:32.000Z","thv.jasonxx","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6810319234757854210","7382580139866473223","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e27181e9dab4569610947a6cc5686b68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97010a45&x-expires=1768554000&x-signature=8irA8%2FaS%2B%2BudQ1SuZuq3ZTIA%2FUU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Í kbit ai thấy giống mình k chứ Phúc Long ún ngon do tuỳ nơi pha nha 😂 phụ thuộc nhân viên á. Cùng loại nhưng mỗi người 1 kiểu 😑","4","0","2024-06-21T08:06:52.000Z","joyce..nguyen","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6858485572122723330","7382864934848201489","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d95bb1cacd40f80c67d0cebb57ed9c31~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=52205c3e&x-expires=1768554000&x-signature=P18nC2kfPhvgl3rq2neOdLv1jmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ri viu toco đi bạn","1","0","2024-07-11T09:06:04.000Z","peheoxinh2102","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6597694876116500481","7390301913596904210","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bcdac4504d647dfdba5cbc9b23998600~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1b767cd&x-expires=1768554000&x-signature=Oo40fu7DneScyJLV%2FdpIUs7GZp0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Trời ơi thiếu Lucky Tea là thíuuuuu sót dữ luôn r á anh 🥺🤡 mà PL cũng tuỳ chi nhánh nữa có chỗ pha ngọt mắc sợ","4","0","2024-06-20T11:15:10.000Z","tramy.2n2","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6775319350712042497","7382542393440617217","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e3f576d886342f58cc42e84257a73b6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b487a192&x-expires=1768554000&x-signature=wt2wG%2FTmu%2FVA8eoYhBvCDyEhvDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Fan trà vải lài 🥰","4","0","2024-06-20T14:44:10.000Z","dung_2103","https://www.tiktok.com/@saigonspringroll/video/7382509866272804139","6540594899959971841","7382596278750774024","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed88a177f07c1c1d60d7aaf1179ac59d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3a6ddfa&x-expires=1768554000&x-signature=Q18yoJj7Sv3UYIaKO8jW2iXW9ow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Trân quay clip bằng điện thoại hay App nào v Trân ơi","0","3","2024-05-02T01:58:51.000Z","4thu0","https://www.tiktok.com/@traanxngg/video/7359411105111837960","7181377838091535386","7364215852219024146","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/63444b0e1b5aa78d1143183ecb106c74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea4b7faf&x-expires=1768554000&x-signature=sR3Q61Zubk%2BB7myTloKt%2BozcEUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Mấy bà cho tui hỏi mấy áo thun trơn nv mua ở đâu ạ 😂😂😂","1","2","2024-04-20T22:33:59.000Z","annavo1010","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6972014119910360066","7360081049650971399","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fd8a0e32b80e5a34e16c8daa868d6fdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4a91e43b&x-expires=1768554000&x-signature=TDQDa%2FKnn4AGVyPXpVmSNxhUke4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Trân đi mỹ ở luôn ròi hỏ","2","1","2024-04-19T05:15:44.000Z","taidang00","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6721251027993805826","7359442364417639198","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24f752f9d5165e44dee647152e2fcb2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c291b46&x-expires=1768554000&x-signature=MdfOBZTBj%2BYLfQvhXsRiss%2FKhB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Áo khoát sọc đen mua ở đâu vậy b","2","1","2024-04-19T05:33:33.000Z","nguoi_huong_noi9xx","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6624816115300352001","7359447107427959570","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d0aaa318a3db53517308834e20cdadd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6eacf2e3&x-expires=1768554000&x-signature=avy492mQzOHAU28r6YTSvgezNX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Thích cách Trân làm vlog 🤗","2","1","2024-04-19T08:17:48.000Z","cungtamche","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6590628385306984450","7359489362563040001","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ff7b863a7f39388ab73506d2be96dde3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b40af98e&x-expires=1768554000&x-signature=pCsQki167sjQkEW7quvvC9W5%2B6g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Cái này có bạn có nhả vía ko ạh 🥹","3","1","2024-04-19T04:18:07.000Z","khoasheep","https://www.tiktok.com/@traanxngg/video/7359411105111837960","7159761147099448347","7359427595099226897","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d788c01041cd4b9a309acfa01e4b6253~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f74bbf1&x-expires=1768554000&x-signature=4pY497ysMQKt3E7Sh2SkcKQw1bQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"PL có silkyfoam á boè","2","1","2024-04-19T09:23:33.000Z","isthatdinooo","https://www.tiktok.com/@traanxngg/video/7359411105111837960","63678896674","7359506345483600657","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/edaef1e53f3e9488360b7b2790591f7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5181885b&x-expires=1768554000&x-signature=dh%2Fsr4T6zHFCMfYHr9my%2FTuPNQA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nhả víaa cho em tháng sau uống được PL Mỹ với ạaa 🥹 T2 em PV ùiii","12","1","2024-04-19T08:42:27.000Z","paophamm","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6549856679985512449","7359495774952964871","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/52c689d9cde6d8f83c045332fa73380c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97ac1dcc&x-expires=1768554000&x-signature=jYhp4lxjaEKTgGKYzs6c7v53HD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Cho mình xin inf quần jean nhe❤️","1","1","2024-04-19T11:10:53.000Z","ngoctruong1294","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6526343476186513410","7359534039558226695","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7323074620637544449~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=88b5d586&x-expires=1768554000&x-signature=B1Cs7a3fZnbXMzvHaJ3yILnpEBU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"zậy rốt cục ly Phúc Long nhiêu tiền á chị, em coi tới cuối clip mà chưa thấy tổng giá 🤣","14","1","2024-04-19T04:13:53.000Z","dkhongan","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6701948224519767041","7359426539098030849","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8079236fd3c16c5c805a6d27e29a9034~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11f6af83&x-expires=1768554000&x-signature=NnjIeMiktiUP8vgy968RivwsnpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Đứng đợi lâu quá trời :))))","5","1","2024-04-19T04:56:11.000Z","vietnguyen1010","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6935869713592026113","7359437423573811969","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f468f4dfe4d8aeabcdf476520d864116~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c603a36c&x-expires=1768554000&x-signature=222BV16NUPqTla4Mdm0xYWLLhho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Anh bạn mặc áo xanh tươi vui quá vị","1","1","2024-04-19T06:15:41.000Z","teddymnguyen","https://www.tiktok.com/@traanxngg/video/7359411105111837960","88049562292011008","7359457725422289706","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9713e1e2cf34f899c2df136ca9839cb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4f6b3b85&x-expires=1768554000&x-signature=oyYNihjp37j%2BjSB7vPC7a5Aa%2BYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Brand quần jeans bạn mua ở đâu zạ?","1","1","2024-04-19T04:24:13.000Z","thuytrang26063","https://www.tiktok.com/@traanxngg/video/7359411105111837960","7041186866087199746","7359429220349641480","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/910d3bab4d4a73e895aad85a7b45d0df~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a7dc10d4&x-expires=1768554000&x-signature=PwQSgAhL39g2ZFFNrRI3yk2XIgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Có 2 chi nhánh ở Mỹ… San Jose và Little Sai Gon","2","0","2024-04-19T10:10:00.000Z","trungkool","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6769628558069548033","7359518308716675856","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/956b69ba882f881c754c617dd1e05d37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=907fd7d0&x-expires=1768554000&x-signature=xrtuZzKUcpgX4Z03cFk%2BIWEwl%2BU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"xa xôi oá","3","1","2024-04-20T02:29:00.000Z","anxoancyrus","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6695672006136415233","7359770601961915154","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/af9f8d6ea5d96238281efcb6dd9f9604~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1c6ed1a&x-expires=1768554000&x-signature=TxETpU6fOkOfrrkCNMXSH4bOS9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Hình như bên Cali cùng có 1 cái PL","0","0","2024-04-22T12:20:26.000Z","lcnguyn24","https://www.tiktok.com/@traanxngg/video/7359411105111837960","154544789009424384","7360665197961511698","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d710b03d40608d5fbcbe1db555771c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=218c09ae&x-expires=1768554000&x-signature=38FIdxpe392lVjll9kSsSwN6srI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"C ui ! Cho e hỏi áo đen c choàng lên áo thun trắng c mua ở đâu ạ ?","1","1","2024-04-19T11:58:06.000Z","gaubeo2309","https://www.tiktok.com/@traanxngg/video/7359411105111837960","6908600762923090946","7359546178696168193","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325178606152318984~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8d2c186&x-expires=1768554000&x-signature=v0hbvXBZJAHgI9j2TwxNN58SYLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
