"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3a8e9b169f37890f33f8bd7fe646b157~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21a2bd66&x-expires=1768554000&x-signature=JkqSD29yE0QRVdD%2FL7be9mEV3NA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7590722952199521031","1767352917","2026-01-02T11:21:57.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@17t6hoangdaothuy/video/7590285842254548244","false",,,,,"false",,"1","https://www.tiktok.com/@17t6hoangdaothuy/video/7590285842254548244","như đổ đèo","7183657902229734402","mduc20080","https://www.tiktok.com/@17t6hoangdaothuy/video/7590285842254548244"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8a72361bb031cae7928bb18f94a665cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67b70d75&x-expires=1768554000&x-signature=wirHFn%2Btaa5D9Y4JJ6LD8P8c870%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7595518666356785940","1768469511","2026-01-15T09:31:51.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@sony27022012/video/7595440626737466632","false",,,,,"false",,"0","https://www.tiktok.com/@sony27022012/video/7595440626737466632","Úi. Fl ai đồ lâu lắm r giờ mới hiện clip🤭🤭","6579629237941043202","long62018","https://www.tiktok.com/@sony27022012/video/7595440626737466632"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ebb8acdae10b39bc0f799ed358fb359~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a8c9124&x-expires=1768554000&x-signature=FwnwAT4G0daXWiTuCgv0QKVL7AE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7595442262344237845","1768451722","2026-01-15T04:35:22.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@sony27022012/video/7595440626737466632","false",,,,,"false",,"1","https://www.tiktok.com/@sony27022012/video/7595440626737466632","��🥰🥰","6855567058928747522","nycoi2015","https://www.tiktok.com/@sony27022012/video/7595440626737466632"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/209d0d5bfdfc02116916275dc3b1ee3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bc9eae89&x-expires=1768554000&x-signature=6VxSj0dZVfAwGWgmMklGgdoK4dA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7523187885530284807","1751628686","2025-07-04T11:31:26.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","bữa mua Ngô Gia cũng vậy 2 tụi t mua ăn đc vài viên hết sạch trân châu 🙂","7139913325399753730","phonghanoi2026","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7fc4f22228d436fa630e3c55249762c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8248f789&x-expires=1768554000&x-signature=ScIJ2srQ86sNwh8owICkcnyvRgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7466475422911857415","1738424296","2025-02-01T15:38:16.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Thèm hồng trà sữa, tspl, trà sữa đào, trà sữa matcha quá 😭 ở hàn nc như đấm vô mõm","7119132901732254722","ssomday.vn","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9d853c2a851822409710b46baa573f1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ab25a19&x-expires=1768554000&x-signature=KvPU5uI5JNkrwWW2Nv6o0T7Wvvs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446397212747760391","1733749463","2024-12-09T13:04:23.000Z",,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Nước c ún tên gi v ạ🥰","6853750814256317442","bbtd0407","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0465709ae04bd92bdaeaaa3a9baa5663~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b35597a4&x-expires=1768554000&x-signature=t0rAqULO7dBMeqoSKO5y%2FjN96rM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7581806892633752327","1765276988","2025-12-09T10:43:08.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","cài này là gì","7422497305976243206","chanhugg","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b26680cec749f0751777d428fc47c200~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9de15b13&x-expires=1768554000&x-signature=SnuMWvZghraufpVMXM%2BQMS8YQu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446606746134037266","1733798259","2024-12-10T02:37:39.000Z",,,,,,,,,,,,,,,,,"11","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"2","https://www.tiktok.com/@vanhanny/video/7445947591289736466","T uống PLong chục năm nay vì đậm vị trà rất ngon còn topping t ko qtam lắm 🤣🤣","6819956183979164674","nyny.pinky","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c6cb2d1813c11caea620b21638d5baa8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=08301208&x-expires=1768554000&x-signature=cvBQAfnsnZ0fHYZ7eUxokY3e%2BRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7467214799018590983","1738596441","2025-02-03T15:27:21.000Z",,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"2","https://www.tiktok.com/@vanhanny/video/7445947591289736466","tự nhiên thấy nhớ vụ ở cf phúc long 🗿","7378675749420876817","chinh5377","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/01df86f92ab1a9ae8206e5bc502bcd05~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0f13a17&x-expires=1768554000&x-signature=3FMdFPJUcvid%2BSzwrlb14tqgYwU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7454957319270089479","1735742517","2025-01-01T14:41:57.000Z",,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","đợt lớp t đặt 50 ly trà sữa Phúc Long thêm trân châu, không biết do bị quá tải đơn hay sao mà có ly có được 7-8 cục có ly t có cục duy nhất hà b, t bất ngờ lắm t cx gắng tìm mà k thấy😂😂😂","6562112266756489217","sunflower0705","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16b9c23c0f3a06a449106cc17e33aa11~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54ca6d35&x-expires=1768554000&x-signature=IX4BF780BxL1uPGChaDOUL5B2Ws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7445948750834615041","1733645049","2024-12-08T08:04:09.000Z",,,,,,,,,,,,,,,,,"519","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","trân châu đá kia kìa c :))) đầy cốc đó 😂😂😂","6738048311511352321","tinanth899","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6d859adcdfd387b93c8dce44a818a2b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e2d79bed&x-expires=1768554000&x-signature=bZ%2BxbEVqo3xoNCCCFO2y%2Bqe8%2Blc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7463037409371472647","1737623828","2025-01-23T09:17:08.000Z",,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"6","https://www.tiktok.com/@vanhanny/video/7445947591289736466","có thể là do nhân viên quên chưa bỏ thêm trân châu cho bạn á, vì cà phê tearamisu là có sẵn rồi nhưng ít á. còn mua thêm TC là cũng được nhìu á b.","7058451021391479809","khuongnguyen5569","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2c473e02500a236a3346905e37bb090d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9ad074e2&x-expires=1768554000&x-signature=DrrCf0srKLIT4%2B83nY7f%2FVxPmvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7466817124661674759","1738503849","2025-02-02T13:44:09.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","mình uống phúc long ở siêu thị cóp mắt j đó k nhớ nx , mình mưa 1 ly trà sữa 50k nó hơn cao hơn 1 ly thg nhưng đó ốm lấy thấy ko dc nh uống vào thấy đắng qtr v mà nh ng xếp hàng mua cực","6897793189677630470","xinchao_ratvuiduocgap","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0fcc50d51be85c2a5241e907b4f202b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55257303&x-expires=1768554000&x-signature=eVVKEuN%2FyWilN0GOTXfSis6fq7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446587567749890817","1733793813","2024-12-10T01:23:33.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","K những phúc long như v đâu.tui mua ly trà sữa truyền thống ở ngoài qán cv nữa.để menu 40.mua tưởng đâu cũng có này nọ,về uống đúng có trà với sữa 🤣🤣1 hặt trân tâu cũng pải mau topping thêm nhé🤪🤪","6749144481905951746","min07993","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4c82fb3aeea3d1993b60d79bc9bc52b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=15f52a7d&x-expires=1768554000&x-signature=NqNE%2F8ZYS4UnywV5ehOAPneW2SE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7454436508611674896","1735621277","2024-12-31T05:01:17.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","topping vị chát","7435915785194963976","teamazing.daily","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9d3d3b6f37abbf73b836bb0966067065~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9575af8c&x-expires=1768554000&x-signature=d7tPdd75nOarSHG%2BlADDAlpndhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7466015238086886151","1738317153","2025-01-31T09:52:33.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","mua 1 ly 5 chục kh có 1 cục trân châu nào☺️","7390388914366923782","duog.bao.ngoc","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d0ce58f3e37abcab17e2fb585740f444~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c77e1188&x-expires=1768554000&x-signature=gad%2Brcq06LgGsV59mjpLkIdPB1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446357956197008149","1733740340","2024-12-09T10:32:20.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","t thích mỗi trà sữa sen 😄","6754917746923095042","yang208_","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e95c2f5fa81de738c40ab76510a72d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01f60f73&x-expires=1768554000&x-signature=Fj3qfERE8OV2DnDA%2BF4DvqMvnpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7450512357208064769","1734707597","2024-12-20T15:13:17.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Mình thấy mn review nói PL đậm trà lắm, lần đầu mình uống, gọi ts matcha ít ngọt mà uống thấy nhạt nhạt, k đậm trà, chỉ hơi thơm mùi matcha 🥲🥲","7123218056301593627","gia_han_neeee","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/66c1adadbf7b83448ef06b2b3a7fe9bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6fa33df7&x-expires=1768554000&x-signature=eCxzlL9PyhOy1qYQ5wZH1fRr%2FYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7466435801527042834","1738415069","2025-02-01T13:04:29.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Bỏ nhầm 3hạt đó c ơi. Chị hên lắm mới được bỏ nhầm zị đoá","7384602498780185608","thanhh.tho46","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6088a8696dfcc70d0302f9cc02ed08a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1ba2b056&x-expires=1768554000&x-signature=qGMZ%2FLIW2rG0EEVK2DMZZ2Zdym8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7454235992577475329","1735574570","2024-12-30T16:02:50.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Thật sự uốg cũng 10 chi nhánh r mà chi nhánh nào cũng cỡ 4 5 viên tc, shock v ấy","6995573875321308162","mayoallwaysred","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3a06d5829a7beb8b5cfbc94d5d5d8665~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ebe95905&x-expires=1768554000&x-signature=Ib6WuDXaOwChbSU%2BiNy8UBqbREY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7463494693700027143","1737730287","2025-01-24T14:51:27.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","nhưng mà nếu bạn ngồi ở quán, thấy ít trân châu quá lại nói nhân viên đc mà, hoặc kiếm mấy bạn mặc áo xám áo đen nói á, là ngta cho thêm, nhiều khi tặng bạn ly mới luôn, :) mình ún quài mà chưa bị vầy","7305236817208263688","papople","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/488e3518ca55909200e15166cbdd4829~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8145a69&x-expires=1768554000&x-signature=ieqrVcXLjGX6CKwyrVZIP%2FPrpTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7463861109239792401","1737815606","2025-01-25T14:33:26.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","chỗ tui bán cho nhiều nha","6978886236233171970","binne20_03","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/571c13ffa6e40666ee07c742ac60b319~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=919c9edb&x-expires=1768554000&x-signature=UTtQWUOPK3Ef9I7n6ljakssmRoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446359471880700688","1733740681","2024-12-09T10:38:01.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Thay v gọi flan ăn đã hơn","228308081317793792","louis.gnaoh","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1cbb7cede316e7456c2092e96e6ddf15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3814d616&x-expires=1768554000&x-signature=xZ8VN%2B7Ntmj8J922Hk%2FxUeXT5sI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446297693804069633","1733726295","2024-12-09T06:38:15.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Thạch dừa cũg v 😌","6678962560992494594","ihc.1195","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15fc0cef939c2ef69cce3ad5c2c67800~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ffa1a3b&x-expires=1768554000&x-signature=vMaki4lSnjFrer%2FHzHGm5nO24Bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7467974351720137479","1738773287","2025-02-05T16:34:47.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","nhớ vụ ở pl🥰","7447504943215543297","chonbetuytnhiii","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/25f2b8df9eaefd4d0af6ec2687a6a137~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b297018&x-expires=1768554000&x-signature=LO1rlULUiZPiai8XiuhhANj2SI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446400295049085704","1733750177","2024-12-09T13:16:17.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Bù lại ly cà phê sữa của phúc long lại to, sáng làm 1 ly là uống no lun🤣","6593678376337965057","lowkey141711","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/df2db1cf6b85fa40f6883a53d0a1d810~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc9eef5c&x-expires=1768554000&x-signature=iuAPuI06tNfikz5NpY3vL52BmY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446406024913158930","1733751515","2024-12-09T13:38:35.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","ủa nó có trân châu luôn hả ☺️","7220291456555992090","yeuchanh58","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/063fd494a5e0e0ce14607009908f4f9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=30b7d719&x-expires=1768554000&x-signature=kyNumGVkNMczsZIM49%2FO56E3sME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446352249360925458","1733738997","2024-12-09T10:09:57.000Z",,,,,,,,,,,,,,,,,"27","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"2","https://www.tiktok.com/@vanhanny/video/7445947591289736466","ê s tui mua ly bth mà trânn châu cũng nhiều v=))","7201828169341731866","khongbietboii_","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f7d985dd762025a962ceeb470343f798~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d54ba849&x-expires=1768554000&x-signature=T9WOiAdRBmBkZSuY1VcqyAdeJgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446446337618690824","1733760898","2024-12-09T16:14:58.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","t làm PL nè mua topping thêm chỉ có 2 vá lưng hoi mà lưng thì chỉ vài viên thôi phí 15k 🤣","6831028955602256898","dtcz95","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc9b93e4a77d49886eb7ffb47d3d1857~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=17b02e45&x-expires=1768554000&x-signature=DASZfOWLv7yuKd1rMpLPFNy83N4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446350253269926674","1733738530","2024-12-09T10:02:10.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","đr nha, uống ly trà đào 70k. Trân châu thi co chút xiu. 1l xong bye luon. ma gio trà no pha dở tệ","7085708189442065409","phuong_tran041289","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a5e9e72a4d19d30623700f5fcb17ee4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee655b11&x-expires=1768554000&x-signature=Tu%2BEaPNtvDmd3dfgFsKfoef6J2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446285119524291346","1733723364","2024-12-09T05:49:24.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Thế uống dở 🤣","7055707396954637313","duongthitham94","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7947359122dde9c47020022a0702424b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b68c317&x-expires=1768554000&x-signature=etYgSOrUicO0FQInITFcMKwSmZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7459057590639985424","1736697197","2025-01-12T15:53:17.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Ei đừng có làm vậy nha, của tui 4 hạt lận hâh","7396358220325946373","foodboyreview","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6cd6ecbc462971f8e36b01a2e27b3c09~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9689f5ae&x-expires=1768554000&x-signature=f5GcIGXYZPNk%2FDOVcbEBXUVYh%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7446453802020832018","1733762640","2024-12-09T16:44:00.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Trước thích PL lắm nma càng ngày càng dở không uống nổi nữa 🤡","7304867354969834504","minguriee","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e28b09c04d39e7933f1aa25812d98da4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f370dde6&x-expires=1768554000&x-signature=cnhmlmIeVxxAHmLVDyUlCIQ%2FSbg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471067838389469970","1739493581","2025-02-14T00:39:41.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","false",,,,,"false",,"0","https://www.tiktok.com/@vanhanny/video/7445947591289736466","Trà sữa Phúc Long vị truyền thống là chân ái của cuộc đời t, t chỉ thích mỗi vị trà thôi mà k cần trân châu ý. Được cái này mất cái kia, có quán trân châu ok nhưng vị trà thì k ý","7360512936194475016","tk_th_1314","https://www.tiktok.com/@vanhanny/video/7445947591289736466"
