"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"t đc phiếu miễn phí topping cho một món bất kì🙃","0","0","2025-12-02T11:18:38.000Z","chichilele_2","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7359085600844416001","7579218448849601287","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f5ce6e976ebac099a39e1bff928e4b77~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f2ef3589&x-expires=1768615200&x-signature=2FZBW3gkWrvG4m2MznGB%2FCzk9JA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mua đâu vậy ạ","1","0","2025-12-29T12:12:13.000Z","hanny_votri","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7291667927782065159","7589251531829707521","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ae60dc5cae1183a43df1759a700281ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a1141cf4&x-expires=1768615200&x-signature=omKS%2FzLgN8Ah%2BZ2UqVuUDmeG8%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"đã z 222 😆😆😆","63","1","2025-11-24T04:08:39.000Z","bethanh117_","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6980946587745453082","7576138958447526674","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/3e4fb8cfaa8b095f5258d5d26742f4da~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=48f485bc&x-expires=1768615200&x-signature=UxGqdtUcI23Ufq3Chi9vAc7WqjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"T mua 8 ly đc đúng 1 cái úpize :))))","3","1","2025-11-23T15:02:26.000Z","nabunny.25","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6875927542252700673","7575936343726998279","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c22d3c1d8bac96a934ac45af3f8fade1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d29e88e&x-expires=1768615200&x-signature=PpDY4lxZu0LZC99xudvX6uN3Rps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"biết đâu uống thêm ly nữa là đc cái máy ảnh😅","0",,"2025-11-24T02:47:10.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117947081638676","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"...tưởng quạt nhựa hoá ra quạt nhựa","266","1","2025-11-23T23:19:04.000Z","hnue_._._","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7536845068507431944","7576064271747449618","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/430e9928157c0fad07fe94c3aa96c86d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54761829&x-expires=1768615200&x-signature=cKbQ4GzzBHagoVMp8wwgV5HRXII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ủa","24",,"2025-11-24T02:45:27.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117494511895316","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"tay chị thơm thế","0","0","2025-11-30T10:05:08.000Z","phuonganh._.1506","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7484940826037240840","7578457330166973192","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f92562b67dac3d04f4b110a81f4ebfe1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f601fe20&x-expires=1768615200&x-signature=v3RsxVeRlATm8FVnntLQsHaIWzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Ê bả hên ha, t khui 10ly trật hết 10 :))","4","1","2025-11-23T22:40:38.000Z","nabeo0203","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6908717162283648001","7576054398565335816","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/96c668374d0ac614da0a94fc2a4ea640~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6d86a1f0&x-expires=1768615200&x-signature=g2OQVDMWpDm1XZOJRzo16YvkGWk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ông già noel đang trên đường tới thôi😅","1",,"2025-11-24T02:46:08.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117655590896404","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"xem unbox ❎
nghe nhạc Tết ✅","1","0","2025-11-27T13:58:35.000Z","nhune370","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7466115336853914631","7577404247923475218","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dba0d7702170bdd118dad049219f726f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8184ec90&x-expires=1768615200&x-signature=n9zBvtilDutg6C%2FGotrX5swUEGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Bả hên","89","2","2025-11-23T11:42:17.000Z","kibong293","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7399279567603713029","7575884771450077959","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/060ff0dde3631d0d01e84d8dcbcc761e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb0ead08&x-expires=1768615200&x-signature=VxBv9drtH4rILUcS9Zsu6SlmOKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"trộm vía quá","9",,"2025-11-24T02:46:21.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117731507258133","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Uống r nè","0","2","2025-11-23T14:18:47.000Z","h.l.c.nh2","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7349194587834008578","7575925091927540497","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/30b0f6e02b199d7fc134bcd9d0a4e12e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b23060f5&x-expires=1768615200&x-signature=aMwezHM%2B8jC0ifKLlvhZcFhoyEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"vừa uống vừa coi running man","1",,"2025-11-24T02:48:31.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576118292063503124","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"tiếng đã vaizzz","0","0","2025-11-27T14:38:29.000Z","kaly260715","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7528343037320119303","7577414523444101908","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4520b90fc67befcb5540153d478e695e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d17fe12&x-expires=1768615200&x-signature=BeVYHXH4%2BNrXlccZAxXGQ0O7M64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"cái đấy đổi ở quán hay trên app v","0","1","2025-11-23T13:26:29.000Z","yungamefo_o","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7308320179925107713","7575911613770187536","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/88e9bc82a1c3554491065408b838543c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=abfb15ce&x-expires=1768615200&x-signature=h2NlEPkh6E9D%2BpMsEDVRUJ9doGc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"có phiếu quà thì ra quán đổi ạ","0",,"2025-11-23T14:31:18.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7575928329774613269","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c2cf98a&x-expires=1768615200&x-signature=WJKWkk5hsDv4mnWdx0MaaFgz25c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Tui toàn là ông già noel đi lạc😂","0","0","2025-11-26T04:15:57.000Z","rio100922","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7180148300007080986","7576882970259800833","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c403a4b75ccd0a0702adfc1e0109986~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20a364f5&x-expires=1768615200&x-signature=uOeRJJSYWcgHeiwBcNOh4b7l23k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"thành tâm vía xây kênh thành công và xu hướng ạ 🥺","0","0","2025-12-05T05:08:51.000Z","capy.mukbang","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7578478750321640464","7580236387271017233","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0db763dbdc3322a60ea5ea26b432d8a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd335c1a&x-expires=1768615200&x-signature=tQMP%2BrMLXgQkicRlnkSzyegwpcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"thích quá","0","0","2025-11-23T13:55:48.000Z","wy_linh99","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6580279713687093250","7575919189469299474","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45b89d5be1fb0b3a122a0922f2e4b1fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6993c13f&x-expires=1768615200&x-signature=LkJ4YAxruvk5fVwsi1D882r%2F24c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mẹ em k⁰ bt bỏ luôn rồi","0","0","2025-12-08T23:43:22.000Z","mimi4678788","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7075331383174513666","7581636811790074645","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4eb547fe5d70461b739ad2bcda54410b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b1170d6&x-expires=1768615200&x-signature=cN7%2BboTo3VkZ%2FHQBOj8eBqP8vu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Mình nghĩ khó trúng được máy ảnh lắm 😅","0","1","2025-11-27T03:24:10.000Z","vux.hg19","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6542671770582777858","7577240731271643922","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f85f174994f8cc03cfc5c3003e92e0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eea6a2b4&x-expires=1768615200&x-signature=x9ax0MFYIVvt%2F9U9ISvm%2FAepNoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mình cũng thấy v","0",,"2025-11-27T03:45:11.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7577246154623206165","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"khui r đổi quà như nào ạ","0","1","2025-11-24T08:02:45.000Z","hakiseijiro","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6633260373296955394","7576199262339580680","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b9b3a2d38c7b0cdbc5e46c145b32956a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19776b01&x-expires=1768615200&x-signature=wtDQp%2FGX6RQXtXh15rIK0QecILc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ra cửa hàng đổi nha bạn, bạn quét mã chỗ phiếu đó có hướng dẫn","0",,"2025-11-24T08:35:00.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576207565408961300","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ủa rồi lấy quà ở đâu","0","1","2025-11-27T05:40:18.000Z","dng.hoa715","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7439235413733393415","7577275843785786120","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4b93640a7fe2335d9fbe42b22f2592ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54a1cd43&x-expires=1768615200&x-signature=ZOl8vRiLg%2BxWR2PvxJ9oKd9Nauc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ra tiệm đổi ạ","0",,"2025-11-27T10:46:52.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7577354834823742229","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lúc đầu định lướt vì tưởn là quảng cáo😘🤟","2","0","2025-11-26T12:33:25.000Z","gaixaunhatnguyenvanphu","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7405566183653278721","7577011211741807361","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2659d71498633d58a47d01c2ae62e984~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3e00ad6&x-expires=1768615200&x-signature=LFpHD10YSg21bU%2Bk36gIsa9%2BBso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"chị hên z troi","16","1","2025-11-23T11:46:09.000Z","a9102116","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7522012626034902024","7575885745543987976","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b4a9d8d4c15b873ed17da7cbc290753~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff74ee4d&x-expires=1768615200&x-signature=BlnZvPzWG2SF7397kGdJxghmigE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"c ước đc máy ảnh😅","2",,"2025-11-23T14:39:48.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7575930522137264917","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mẹ tui mua 6 ly size L trúng 3 quạt nhựa 2 máy ảnh và 1 phần topping","10","7","2025-11-29T06:22:16.000Z","nguyenngocthanhtam042016","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7457492154392593424","7578028801940128520","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0b40dcf3e69af719fd37c74856824be6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1496f59a&x-expires=1768615200&x-signature=WsDAjrFXZBZA3adbSRk2%2FxZdSdQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"quá đã luôn","1",,"2025-11-30T10:18:18.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7578460720065954580","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"t tưởng được quạt nhựa bằng bằng pin á;)))","0","0","2025-11-26T09:33:21.000Z","quynhchi29_","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7118692413861872667","7576964787311428359","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/704cce186bf335af05cbf4314acc0a42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a5cef99&x-expires=1768615200&x-signature=RpPn4%2BtTbAsnXKVcLI8XVkJ%2BQLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cái thẻ đó mang ra tiệm đổi ạ?","0","1","2025-11-23T23:14:58.000Z","paniuphongtoidayyy15","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7505632671553553409","7576063178602726160","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b29d6e83438208ac1b0e37e430ad11fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07a3522b&x-expires=1768615200&x-signature=pkywKMrVlO74tOWuDzQdnMXOEKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đúng r bạn","0",,"2025-11-24T02:43:52.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117073690231572","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mới mua và làm review luôn rồi nha kkkk","0","1","2025-11-23T16:10:20.000Z","libravnam","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6576082707955761154","7575953854169514770","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/274ef4ca7ca9cb400eaf833994b19766~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17c908dd&x-expires=1768615200&x-signature=gcb4OqEcIeTehvhRlWXrkLScHHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đu trend liền á😅","0",,"2025-11-24T02:48:16.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576118231774348052","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Đổi s v ch-)","0","1","2025-11-23T16:48:29.000Z","nbaotram12","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7372434242984379398","7575963689695003410","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9030cc125ecef64fd23a747efecd12e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5738c686&x-expires=1768615200&x-signature=yVqWF0z8ZlJ8tmeMWf9SUZYTkpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ra cửa hàng katinat nói nhân viên là mình đổi quà r đưa phiếu cho họ nha","1",,"2025-11-24T02:47:54.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576118118428214037","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ở đâu ms có ạ","0","2","2025-11-23T14:53:11.000Z","trangnhung2203","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6801814193025729537","7575933957281710865","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e8e977beccd0c2bbc4bbfe82d7379b57~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=85284eda&x-expires=1768615200&x-signature=Ye6D4S5h8g%2F81hZYk7NuJb0iNnA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"katinat á bạn","0",,"2025-11-24T02:47:20.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7576117967131247380","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"E ms khui lun mà hỏng dcc","4","1","2025-11-23T13:50:20.000Z","maihann247","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7539780877136708609","7575917756201157396","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7e36f253498d9b9b98d6bdf37f88b53b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a389ff5&x-expires=1768615200&x-signature=SR0sg199x8m%2FoWTaKpzYSQX1kI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"chúc em may mắn lần sau😅","3",,"2025-11-23T14:31:51.000Z","caibungnho_03","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6941757754840286209","7575928473706529556","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be0901656e6ba1996b79d1a0bd3b3377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f02ec7&x-expires=1768615200&x-signature=hjyzjFyZ0XVhloT10mJ%2FCjxKTsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cj iuu btvv nha🥰💗","1","0","2025-11-23T11:50:43.000Z","cogaicutii08","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7350170358127592455","7575886942781981458","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/835815f68d03db28e28d9d44afe9e811~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ff14f85&x-expires=1768615200&x-signature=%2FAyJ19A8HuWIUIdb0lsrUwLR67Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bảnh vậy s hi","0","0","2025-12-01T06:44:41.000Z","6lalasko9","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","6990098789206836229","7578776763057275656","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e6ba607dfcbae0ec2364848dd5c489e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=455fcded&x-expires=1768615200&x-signature=V49mC1MbpmMLnOZKx4mkofOhoB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hên v tr","0","0","2025-12-03T11:35:11.000Z","_hansaramymy_","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7483064779105010695","7579592941557252880","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3409fe88a1e5cc7e66dae746d16d8173~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=076dee59&x-expires=1768615200&x-signature=YHXyNKE365a5eHE5SKgI%2F3jBAF0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hơn vậy","0","0","2025-12-10T10:53:34.000Z","tangopdi.2","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7304106486002156562","7582180657327080210","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7473287e68a574a7a99adf5c5f19b3e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=356e2339&x-expires=1768615200&x-signature=zpbDoQiT%2FyLxRtqjWeFvJJjl6Co%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Sớm","0","0","2025-11-23T11:30:14.000Z","loan.h909","https://www.tiktok.com/@caibungnho_03/video/7575849476770893076","7262720695078929410","7575881682717459208","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/54d5fd20f7c3722f341da8a4587c2aba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c9702bb&x-expires=1768615200&x-signature=a19YIgHSEMpKXTDZN9elTn7c54I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
