"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/218852d7660e7bc811df19073a1b398d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6d6faa7a&x-expires=1768705200&x-signature=eu3pIs0YR%2BPoXmW76obNiQBsDYs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","emilyy0401","Mua Bill 400k tặng charm siêu xinh yêu Matcha của Starbucks nào 🍵@Starbucks Vietnam @Starbucks #matcha #matchalatte #keychain #starbucks","18","2","864","5","0","24","My Coffee","Saki Music","false","2026-01-14T07:29:08.000Z","https://www.tiktok.com/@emilyy0401/video/7595115976975289608"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bcaf60bfff8b7aafbe57c5442d4ec37f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e604c5d7&x-expires=1768705200&x-signature=qqRWy7Xb3u%2BbMa4SbDSHG2bmQbg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","minhphuc8899","Giao đồ ăn - mỗi ngày một câu chuyện 🥰🚴
#vlogdaily 
#chaolong #starbucks 
#caphe 
#PhucChayFood  ","1171","521","91500","151","56","27","nhạc nền - Cáo nhỏ 🦊🤙","Cáo nhỏ 🦊🤙","true","2026-01-06T05:01:36.000Z","https://www.tiktok.com/@minhphuc8899/video/7592109269386923282"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cf2ee77cdd06738ae72bd4e91532398f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=61998603&x-expires=1768705200&x-signature=dKNHmlPBy%2B8R%2BUrv8VT1uNZuCJ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","caokinhdoanh","Bí mật 'thao túng' của Starbucks: Không chỉ là bán Cà Phê! #Starbucks #BusinessStrategy #MarketingTips #CaseStudy #KinhDoanh #KienThuc","339","17","13600","4","18","48","nhạc nền - Hầm bí mật 909","Cáo Kinh Doanh","true","2026-01-12T18:18:48.000Z","https://www.tiktok.com/@caokinhdoanh/video/7594541221532470535"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a9cc1cb773a915b32f86c06ac7f213b7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=97e53c41&x-expires=1768705200&x-signature=RCWTgYrve%2B3fQ6l%2FMyUFTO14yPM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","valiant_jebi","제비가 좋아하는 스타벅스 꿀조합 #씩씩한제비 #godiva #starbucks ","240","76","6224","14","60","32","오리지널 사운드 - 씩씩한 제비","씩씩한 제비","true","2025-12-30T05:11:55.000Z","https://www.tiktok.com/@valiant_jebi/video/7589514343683837191"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/647c9faaba4e28cef774c8ca9b3bef10~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=40bbf5b9&x-expires=1768705200&x-signature=tewdppRtExP33l27MbikZKDeg1s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","lynjapan.88","Thưởng thức Matcha Starbucks nhận gấu bông ạ #starbucksdrinks #ilovematcha #iloveyousomatcha #starbucksbarista ","10","0","555","5","2","17","suara asli - Carol.","Carol.","true","2026-01-14T01:30:28.000Z","https://www.tiktok.com/@lynjapan.88/video/7595023495814253845"
"https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aad32e40e33e8b2f47467b60c7a82b11~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=56cebde0&x-expires=1768705200&x-signature=KEOBcL%2BBZdKSJdgcNM50JQHEpp0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","miumiuhayan","Checkin em gấu mới này chưa các cư dân Hải Phòng ơi 🫣 #xuhuong #haiphong #checkinhaiphong #reviewhaiphong #viral ","1369","1126","37000","29","233","25","nhạc nền - Air Remix","Air Remix","true","2026-01-10T11:08:06.000Z","https://www.tiktok.com/@miumiuhayan/video/7593688068490661128"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/ba10112b9fbe73d06d8c4fec09046e02~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=450bf1b4&x-expires=1768705200&x-signature=RKn62p7dzHOSSxE9Fbz7wUhGfCw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","thuyhs95","#trend #matcha #keyring #starbucks #vienna ","2","0","59","0","1","12","original sound - Lê Vy","Lê Vy","true","2026-01-15T13:40:02.000Z","https://www.tiktok.com/@thuyhs95/video/7595582647456238868"
"https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a787eeac20f527e9ed42e990776f65cc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0b4b99a8&x-expires=1768705200&x-signature=iO24TRW0TiTgP5ucNZWERN8X7t8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","touyenne03","STARBUCKS 0 ĐỒNG (tui ún matcha ly lớn) Làm văn phòng, Sống sinh viên #starbucks #office #sinhvien #dilamcogivui #touyen ","73","32","10600","17","2","24","Rock and Roll Session","Canal Records JP","false","2026-01-06T03:56:57.000Z","https://www.tiktok.com/@touyenne03/video/7592092595774311700"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c2ae694f42239c5cf4f7bdf4e2aa940a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=134d4ede&x-expires=1768705200&x-signature=C%2FCiP21ONPBIu1tpAtGH7bRG%2FdE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","nh.s.loong.xieen","Thật sự là sợ ma đó trời #strarbucklongxuyen #starbucks #xuhuong #xh #coffee ","1611","355","57700","147","52","35","nhạc nền - Limm nè 🌾","Limm nè 🌾","true","2026-01-15T06:51:11.000Z","https://www.tiktok.com/@nh.s.loong.xieen/video/7595477284866346248"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58afade098c5a7b7e167b55465f46e32~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2f29390f&x-expires=1768705200&x-signature=YwzMQpy8wXevZF2mwYmexDKp79E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","iamblairscott","2016 kids, are you here?🦄💜 #starbucks #2016 #usa🇺🇸 ","763800","14900","7500000","4922","74230","6","suono originale","Jr Stit","true","2026-01-12T20:32:16.000Z","https://www.tiktok.com/@iamblairscott/video/7594575487146413326"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7353855186281955370~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=da3e8d12&x-expires=1768705200&x-signature=zKnefBRbw1r3%2BY9NjsTyJot%2B8jY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","claudiaalejita12","#starbucks#dubaichocolate#newdrink#starbies#icedcoffee @Starbucks ","19","1","292","2","4","8","original sound","Hillel Barak","true","2026-01-16T01:01:13.000Z","https://www.tiktok.com/@claudiaalejita12/video/7595758160158182669"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b2aa6d400e3a0b72fb360245cf79416~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d510c70c&x-expires=1768705200&x-signature=7Mh0D0WIxFzgU1MFEzdLRbmoSC8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","marlynbenitez_","If you have FOMO over the Valentine Starbucks drinks, like me, but also have fitness goals… order it like this 💗

Grande triple espresso
Splash of almond milk
Cold foam with a pinch of strawberry purée

Same vibe. Less sugar. No crash.

#StarbucksDrinks #BetterForYou #FitWithMarlyn","15","5","560","0","3","41","Natural Emotions","Muspace Lofi","false","2026-01-16T00:56:56.000Z","https://www.tiktok.com/@marlynbenitez_/video/7595757077142768926"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e7cf06d691e1fb5cdda868182d297b37~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0a1537ed&x-expires=1768705200&x-signature=52iwObKvmYEJsD17GMK2M%2BCpsaE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","magicalsoulfoodie","The New viral Starbucks Bearista glass cup sold out so quickly, the Company has issued a statement saying there will be a second drop of the Holiday Christmas Collection coming in December. They are doing everything they can to Restock the besrista Cup.  no promises yet.  but if they were to Restock I will post.
It will be one of two things they can do. 1. The announce it before hand a certain release date. this can help to boost the stocks, but will cause many people to have to wait in lines at 4am.  2. each store will put them out randomly as they get them.
Some store employees already see the bearista cup in the up coming future orders.  they are not allowed to tell us when.  and no pre-orders ever.

follow @magicalsoulfoodie to see more posts like this and to get updates when i post them. 
#Starbucks #starbuckscups #starbucksdrinks #starbucksbarista ","1112","158","176200","202","206","10","A Spoonful of Sprinkles","Andrew Bong","false","2025-11-09T01:51:26.000Z","https://www.tiktok.com/@magicalsoulfoodie/video/7570537238409317645"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/019082aab3c38a9780c91b1dacd9ee3e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ebe6e651&x-expires=1768705200&x-signature=2eWvYYbKyxnaDF894aVXSKjUQrg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","anhnammotoi_1100","#fyp #viral #superviral #omg #xh #xhhhhhhhhhhhhhhhhhhhhhhh #starbucks #socute #thanhhoa #starbucksthanhhoa #viral em hài phết😅😂😁😄☺️","215","337","9962","44","10","30","nhạc nền - cbv?","cbv?","true","2026-01-14T12:59:55.000Z","https://www.tiktok.com/@anhnammotoi_1100/video/7595201234731224338"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ad6291f4461e9ed8d16a16628d5bfe34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=13890cd7&x-expires=1768705200&x-signature=m%2BzaTSBKqEXE4EUAUsld6ub5Q%2Fc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","eweeks27","Starbucks Valentines Drink ❤️ 

XOXO 

#treatyourself #sweettreat #valentinesdrink #starbucks #valentines ","11","1","272","0","0","8","a little treat","Courtney Halverson","true","2026-01-16T00:26:38.000Z","https://www.tiktok.com/@eweeks27/video/7595749248495291661"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5ccef0bd9990ccc0af227f12759559a8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=cef60239&x-expires=1768705200&x-signature=hLvNRZ9%2Fzo2ChFhPuM6AdlMak%2Fo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","noelleeraes","#starbucks #unicornfrappuccino #2016 #fyp #foryoupage","119900","11000","819000","559","19327","20","الصوت الأصلي","🌪️","true","2026-01-05T23:01:02.000Z","https://www.tiktok.com/@noelleeraes/video/7592016277003078967"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7311891404115394565~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bc2fafda&x-expires=1768705200&x-signature=6dze6mBL6eRcLzFBcOPkdkJ51XQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","huydao","Menu bí mật của Starbucks","18100","2644","486800","99","6357","35","original sound - Huy Dao","Huy Dao","true","2025-10-10T04:00:00.000Z","https://www.tiktok.com/@huydao/video/7555555462146575636"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aa28a5fb6b719b619f0d763ff031e17e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bcff75ce&x-expires=1768705200&x-signature=JFEJ46mmRgRIECdexE0SWP3oeI8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","minimeow154","Hữu duyên uống giúp chị ly trà dâu Starbucks với #meomaylanh #viral #dailyvlog #worklife #trending ","3519","306","141800","62","120","9","nhạc nền - REPLAY SHOWBIZ","REPLAY SHOWBIZ","true","2025-12-05T03:55:26.000Z","https://www.tiktok.com/@minimeow154/video/7580217507156397332"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b73f8cd6ccd7fe5a3c7143658c59c774~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=15b5d91b&x-expires=1768705200&x-signature=rTE1r8STQ%2BqmKkkP2S7XEcgt1sM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","oneminwith.gr","D-28 🍡

#starbucks #starbucksbarista #starbucksdrinks #1minwithgr ","397800","22400","11300000","1552","23759","58","เสียงต้นฉบับ - Gr.","Gr.","true","2025-02-13T05:12:36.000Z","https://www.tiktok.com/@oneminwith.gr/video/7470767073996655888"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/14ba6aac2796cacd40f9062a4272460d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=01b5e9c1&x-expires=1768705200&x-signature=BIJ%2FxOHkWY8dDnSnPtwj5h6yHeM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","alyssaabrooker","Iced brown oat shaken espresso I’m otw #fyp #starbucks #icedcoffee #trending ","12100","2956","561200","318","657","11","original sound","parker 🎧ྀི","true","2026-01-15T12:28:37.000Z","https://www.tiktok.com/@alyssaabrooker/video/7595564251473841415"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/73094190da902404036556302a5b53a5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=152f4c26&x-expires=1768705200&x-signature=AVs%2BHdaM5%2BlxreNA9s%2FVt34rbgY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","usacbx","Customer service is horrendous nowadays #starbucks #customer #pov #coffee #relatable","1217","85","146600","39","381","68","original sound","USACBX","true","2025-11-22T02:39:10.000Z","https://www.tiktok.com/@usacbx/video/7575373670252563725"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3c68ecb6c8dddb45cea771ca46799cda~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=499afe47&x-expires=1768705200&x-signature=ninqdZbAOS7y8xX28QpMZQFJQq8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","dolri.nn","STARBUCKS HANOI CENTRE với không gian cực hiện đại cùng nhiều góc checkin siu sang chảnh #starbucks #hanoicentre #cafehanoi #coffeehanoi #xuhuong ","894","512","38800","14","137","19","nhạc nền - Nolove🖤","Nolove🖤","true","2026-01-01T10:49:44.000Z","https://www.tiktok.com/@dolri.nn/video/7590343566338133255"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72e60e8baffec9e090056def2fb2ddb0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=648d01f8&x-expires=1768705200&x-signature=G2MFyB%2F%2BL3DD%2BGksmKBWM9MuUBc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","alyssarp12","And it’s Mike approved✅ #starbucks#starbucksdrinks#refresher#starbucksrefreshers#starbucksorder#drinkorder#summer#summerdrink#summervibes#vacation#fyp","205400","5512","5100000","1300","24537","132","original sound","Alyssa Phillips","true","2025-06-24T21:34:43.000Z","https://www.tiktok.com/@alyssarp12/video/7519632481104989454"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=babac866&x-expires=1768705200&x-signature=viiFH%2BZ40PggU6ZpqqWdfX5ROn4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","ng.chi678","Nghe nói starbucks Tràng An đang hot lắm #trangan #ninhbinh ","395","259","35700","9","143","20","nhạc nền - Ngô Chi","𝒎𝒐𝒄𝒉𝒊_🍡","true","2025-12-19T14:45:45.000Z","https://www.tiktok.com/@ng.chi678/video/7585580277121142037"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/89f656b0d613e3c4fd35d929fa8a33f3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=172ae2b5&x-expires=1768705200&x-signature=h4I1JMRf1gAtyEEQM7Z%2FnBDA7VU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=sg1","loveinfinds","The Starbucks Valentine's Day limited edition cups look stunning against the black background.

#Starbucks #loveinfinds #starbuckscups#starbuckscollector #starbuckscollection","16","6","833","3","4","1","Stay Still, A Little While","Lane 8 & Jyll","false","2026-01-12T16:18:20.000Z","https://www.tiktok.com/@loveinfinds/video/7594510189831654664"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d080c10008ca54131d0f76eb0343a82~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1e1d4cbf&x-expires=1768705200&x-signature=AS8Hs1eD%2FeHhDfV%2BGl6nCzYgTr8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","hautroll1994","Lần Đầu Trải Nghiệm Cốc Nước Starbucks Đắt Nhất Của 2 Mẹ Con #hautroll #hungvlog #batanvlog #trending #mukbang #starbuck ","35300","1902","1200000","259","901","132","nhạc nền - Nguyễn Văn Hậu (Hậu Troll)","Nguyễn Văn Hậu (Hậu Troll)","true","2025-03-21T11:49:27.000Z","https://www.tiktok.com/@hautroll1994/video/7484228596798688520"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4b4a55ede1cc5798b25e12567fc7301e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1075fc55&x-expires=1768705200&x-signature=zkFjlOEdK340slXdzj9H3X%2Bm0gc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","usernamest30106","#CapCut #starbucks 140⭐️  nguyện chung thuỷ w starbucks... #xh #viral ","564","133","14300","20","62","29","nhạc nền - Yeu anh 🤍","nocanh","true","2025-12-06T10:19:08.000Z","https://www.tiktok.com/@usernamest30106/video/7580687476780518664"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1602c09f78ec24f89aaa6b6523c2c718~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d34d2952&x-expires=1768705200&x-signature=xRhecrnnfwdb7BGCTB%2ByztkaGqY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","buttercupcosplayss","Would you drink from the cup? 😂 #barista #starbucks #comedy ","516000","192500","8100000","9240","81558","19","original sound","Buttercupcosplays","true","2025-07-12T15:12:06.000Z","https://www.tiktok.com/@buttercupcosplayss/video/7526213252930407735"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c449c928cfdd5ab18ddb2c156e54b1b6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9a3109b3&x-expires=1768705200&x-signature=Xd9bs0Aqd%2FSL8%2F%2BK3cSDNOSOe%2Fs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","the.real.onlybradfanpage","Did you order this!!!!
#starbucks #onlybrad #bradost #Flowasbrad #Brad #bradfanpage #OnlyBrad #bradonly #coffee ","1283","88","80700","14","397","10","original sound","the.real.onlybradfanpage","true","2025-03-21T13:20:18.000Z","https://www.tiktok.com/@the.real.onlybradfanpage/video/7484251792608415022"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7354151640187797536~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9cc193b3&x-expires=1768705200&x-signature=L0NMrpuqbYIPtPNZux%2BtcEt0Wp0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","linreview9","Calo trong đồ uống Starbucks #statbucks #linreview9  #xuhuongtiktok #skincare  #lamdep #chamsocda #makeup ","466","31","90200","6","145","6","Ringker (SS Remix)","Olew","false","2023-12-21T11:00:23.000Z","https://www.tiktok.com/@linreview9/video/7315001121293012232"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2e5078634854cc44cff22da5e84ceb78~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c2b05f4e&x-expires=1768705200&x-signature=mhw3YuGjRyNWwoKAoMhLnUsrnLU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","mag_01j","Starbucks milshake #paratii #fyp #fyppp #milshake #starbucksdrinks ","57500","4995","526800","88","6074","15","You Da One - Album Version","Rihanna","false","2025-10-04T21:25:08.000Z","https://www.tiktok.com/@mag_01j/video/7557480726346714380"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9a295ee56d56c06ed5309182ac116bf7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d63ecd6a&x-expires=1768705200&x-signature=bFvWsWhhLT39uj8Po8lX30ISQ7A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","hoa14061998","Fan mattchaaaaa 🫶ngon điêng 😂😂#starbucks #matcha #matchatiramisu #jappan ","677","502","66600","85","114","8","nhạc nền - Thuy Trang","VT Thuy Trang_82","true","2025-12-30T09:05:57.000Z","https://www.tiktok.com/@hoa14061998/video/7589574641090333972"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d9266a07cfd0cebc9af1fc2029a58e92~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=381b11e6&x-expires=1768705200&x-signature=JgOIVAJFGgb%2FC2X5ekWO%2F6chPIM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","kathyanguiano3","Why @Starbucks WHY??? 😩😭 #fyp #starbucks #starbucksbarista #starbucksglasscup #tiktok ","2081","2027","139500","255","191","7","BABY CRYING AFTER NOT GETTING ITS WAY","user47628879520","true","2025-11-06T05:49:15.000Z","https://www.tiktok.com/@kathyanguiano3/video/7569485102527433998"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/47f87c6fea12dc0643268c22293ae534~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f11ff5a1&x-expires=1768705200&x-signature=hKw24thbc9dHv8hfsJHyxj3jD4Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","its.anya.lacey","What a strange dude…. #starbucks #coffee #barista #weird #interaction ","6681","356","316200","75","1641","20","original sound","Anya Lacey","true","2025-10-27T15:09:56.000Z","https://www.tiktok.com/@its.anya.lacey/video/7565918823048596749"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2bdcdfd917ce8cb061b8f2ceee3b1370~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9ad8ae0c&x-expires=1768705200&x-signature=hW6xFkoROIQemfUJH80adKClRTA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","nicsons1987","Starbucks logo after 1987#funny #comedy ","10100","344","1200000","111","702","7","original sound","nicsons","true","2025-11-18T12:01:17.000Z","https://www.tiktok.com/@nicsons1987/video/7574034262157004053"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35b81aeb21c352f9904589bcde4b7397~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=3f00d17b&x-expires=1768705200&x-signature=B8DQr8M4V1%2FSBmXjgOv%2F7UZakPY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","gabting13","hello emet👋🏻👋🏻👋🏻
poging barista❤️❤️❤️ #drivethru #starbucks #viral #trending ","658","94","72900","16","97","9","original sound - Republicasia","Republicasia","true","2025-09-06T22:37:15.000Z","https://www.tiktok.com/@gabting13/video/7547108919378775304"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1c664606ab406ba1e859703b0145a34f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e6c15a12&x-expires=1768705200&x-signature=QRju9p1zjFrpo3urqUEHFfObMU0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","braintung_","☕️Tungtung au starbucks coffee #starbucksdrinks #asmr #asmrsounds #coffee #asmrfood ","443","33","64900","88","70","18","son original","braintung_","true","2025-07-21T10:16:52.000Z","https://www.tiktok.com/@braintung_/video/7529477134092340502"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/11aa6f7475af5f36934bc49f97b4e0f0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=113569c8&x-expires=1768705200&x-signature=Fpuw7v2KKuYVfNFtEqkpCzxGWYU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","laughmyaioffshow","Don’t nobody want a hello kitty cup 🙄😑😒

#fyp #starbucks #bearista #funny","995","412","70400","98","222","6","Baba Dodo","Tik Tok","false","2025-11-13T20:26:49.000Z","https://www.tiktok.com/@laughmyaioffshow/video/7572309068937792799"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3a38c046d4774ed581a6e98f6932f5f3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6851a307&x-expires=1768705200&x-signature=Z1iqZ5shIkG108kvlJsoWMxUrPI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","heychloekaaja","Just serving looks and lattes! ☕️

#StarbucksGirl #BaristaLife #CoffeeVibes #GreenApron #coffeelover","4192","584","362300","98","1184","14","original sound","Bronwin A.","true","2025-10-01T16:31:23.000Z","https://www.tiktok.com/@heychloekaaja/video/7556291680417139999"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d880e2020abb12ae40cd5b6b963cdeae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=053aa577&x-expires=1768705200&x-signature=BMK%2Fut1sg6mSi9dVcf97yPYkWH0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","minhbao10100","2 mẹ con đi uống Starbucks","238","89","29200","6","15","15","nhạc nền - Lan Anh","Lan Anh","true","2025-11-14T12:17:47.000Z","https://www.tiktok.com/@minhbao10100/video/7572554181391682823"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ccec3f3ae495d04dbe366f518ff3df66~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bd9d2509&x-expires=1768705200&x-signature=8fbeu8wGzD9kBJudg3D6%2FX4E3Cw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","bongbetii","#starbucks ","46600","8939","737900","252","1578","27","nhạc nền - Tuongvyyy","Tuongvyyy","true","2025-12-26T07:27:15.000Z","https://www.tiktok.com/@bongbetii/video/7588064872714308872"
