"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bec2853379408d77cfd526dea59d122d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9213418b&x-expires=1768644000&x-signature=jUEsvrGu5ctAGOjlM4AAsIhQpqE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","abdalghanikijak","2012 Toyota Highlander Limited 

(Clean Title)

Runs & Drives Great

(136,000)mi

Call me at this number : (504)539-6900
          Express Used Auto 🚘🚙🚗
📍📍5003 westbank expy📍📍

http://expressusedauto.com","72","17","7193","2","12","20","original sound","EXPRESS USED AUTO","true","2025-01-17T03:00:44.000Z","https://www.tiktok.com/@abdalghanikijak/video/7460713949831499038"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bad42bd0b894300e5b897a6bb395b879~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=777af9ae&x-expires=1768644000&x-signature=tiz8wCceZkw1GvjqAb8sn0MqAek%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","mxscilla","vaquita obsessed 🐮🌵🤎

#highlandcow #vaquita #cow #fyp #socute ","22900","4500","139600","30","1463","12","LMS","Tombochio","false","2025-11-10T20:40:41.000Z","https://www.tiktok.com/@mxscilla/video/7571199314555407646"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08e6821e4edcc4e5da3dae163fa18be2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=11f9335f&x-expires=1768644000&x-signature=uODXqLbPgn1qVAcS2K%2FZfEab9%2Bg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","liamfromscotland","just a Saturday morning in the Highlands 

#scottishhighlands #Scotland #glencoe #scotlandtiktok @VisitScotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 ","115200","12500","879200","930","9806","13","A Gift Of A Thistle","James Horner","false","2025-11-29T17:55:15.000Z","https://www.tiktok.com/@liamfromscotland/video/7578207418287394070"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bccd2124575672f221db9656eb447bf6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4abd0587&x-expires=1768644000&x-signature=82E98eM1Opch2Ih0FdijKkcziQ4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","gongo_highland","","28","3","2358","4","3","13","All For Nothing","Zachariehs","true","2025-08-29T23:28:46.000Z","https://www.tiktok.com/@gongo_highland/video/7544153411172764942"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/b3d8dd84240a43562179bd6061567f6e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=891cf59d&x-expires=1768644000&x-signature=%2Bhbe5u7gbVLb3go%2Bq83lqBBnVzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","travelwithjasz","Scotland feels like a fairytale 🧚‍♀️ 
#scotland #castle #highlands #roadtrip","268000","22400","1300000","815","45205","6","i could be the one (Ambient)","Inan & pandora.","false","2025-02-06T20:09:10.000Z","https://www.tiktok.com/@travelwithjasz/video/7468400718681099542"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b10a954fd5d8fbca7bce6a42b5d10bb2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=cb8e695f&x-expires=1768644000&x-signature=5fMfeMCF2lh84EoRaOoUcaaEYp8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","julia.martyniuk","⛰🍂#scotland #scotlandexplore #scotlandtravel #scottishhighlands ","281300","17100","1600000","1001","34901","8","beautiful things dont ask for attention","mathias i think","true","2022-12-22T15:54:23.000Z","https://www.tiktok.com/@julia.martyniuk/video/7180001875981290758"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7320641156877680642~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7607e32a&x-expires=1768644000&x-signature=rmXmH2l2D%2F%2FpZhgoSpUkeOJuwIM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","nhacuacoffeeholic","Highlands xinh xắn","827","539","189900","27","223","11","Picnic","Blue Poem","false","2022-11-26T15:56:21.000Z","https://www.tiktok.com/@nhacuacoffeeholic/video/7170354157319163162"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6a6b0811a87a2dda555a9089f248c37e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0eeef94e&x-expires=1768644000&x-signature=VHH5QGuOEtIUMbndw24N%2BYgCfDc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","mghannam21","HIGHLander 🧼 #toyotahighlander #toyota #letsgoplaces #highlander #blackonblack #clean @Lauren ","3773","839","275500","72","818","16","Antarctica","$uicideboy$","false","2024-07-04T01:31:16.000Z","https://www.tiktok.com/@mghannam21/video/7387587107390229790"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c4e78eab956e80c417d62971d72eb436~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=68a81eeb&x-expires=1768644000&x-signature=hVF3uu0Z3SzdF0AFdsiIRzkQ9cw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","alvarezcocina","#higland","0","0","613","0","0","15","original sound","comida sinaloense y algo","true","2023-08-26T19:06:50.000Z","https://www.tiktok.com/@alvarezcocina/video/7271709482432875818"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4036f43b60c05ed521f8fed24b0e2589~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5387f0c6&x-expires=1768644000&x-signature=rCIzN0oGIZZt84awhDnjRiPJYQg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ocoeeriversidefarm","Come to Ocoee Riverside farm and see these cute Highland Park cows! #scottishhighland #cow #cute #highlandpark ","234200","31400","3700000","931","12644","40","original sound","Ocoee Riverside Farm","true","2025-03-04T03:37:01.000Z","https://www.tiktok.com/@ocoeeriversidefarm/video/7477793233863478571"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b017546899609d6499be779f6d2657f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=15da8964&x-expires=1768644000&x-signature=CDF3RxT5DWgsmOUCqmS2Tddc6Lo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","therealmikedrop","W/F/L? trading mega highland cow #fyp #foryou #cow #adoptme #trading #roblox #rblx #goviral #wfl #highlandcow #adoptmeroblox","1027","16","62200","89","96","13","original sound","𝙈𝙞𝙠𝙚𝙙𝙧𝙤𝙥","true","2023-01-11T00:24:28.000Z","https://www.tiktok.com/@therealmikedrop/video/7187183922445339947"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314927110445858858~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=33cfe23d&x-expires=1768644000&x-signature=d7pG3jfcTswplrnlH%2Fizhiwi2tU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","saigonspringroll","Highlands Coffee Review","153500","6130","4800000","2907","14373","56","original sound - Tri Phan","Tri Phan","true","2024-06-05T02:02:58.000Z","https://www.tiktok.com/@saigonspringroll/video/7376833860958473515"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ee0952bf52c0b25f0a876c5337946e82~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1a997e36&x-expires=1768644000&x-signature=9t1%2BdcSyQydQNY1513HFhMQA5BA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","thisisnotchristy","This area just feels like Fall and puts me in the Fall spirit. Everything is so cute and walkable. This made my morning so amazing. #atl #atlanta #virginiahighlands #college #fall #georgiastateuniversity #kennesawstateuniversity #scad #emory #georgiatech #spelmancollege #fallideas #georgia ","3904","589","72700","69","1371","20","there she goes","🎸🪩","true","2024-11-15T21:17:20.000Z","https://www.tiktok.com/@thisisnotchristy/video/7437618209764805934"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/02b0d0bb0db52d896b70141268094d6a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ff102d6e&x-expires=1768644000&x-signature=lJg51PGu80kyv26lQcxmPLZyPek%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","bbbymonique_","Been so long…cruising on highland is back💙 #highland #nationalcity #FORDfortheBuilders #chicano #lowrider #oldie #oldschool #sandiego #daygo","788","16","11700","10","41","55","Computer Love","Zapp","false","2022-05-08T23:05:04.000Z","https://www.tiktok.com/@bbbymonique_/video/7095505460287016238"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7340872908212240427~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e32e4672&x-expires=1768644000&x-signature=MpRliBWeCxo034KB%2BMw7BUdAqt8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highlandloungeatx","dress code.. well what dress code? #austin #atx #lgbt #highlandlounge #bartok","5923","371","36600","16","1448","8","original sound","Highland Lounge","true","2025-10-10T03:46:14.000Z","https://www.tiktok.com/@highlandloungeatx/video/7559434262399749431"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a12f1ea91039e36d9c9083a8652903f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a7925181&x-expires=1768644000&x-signature=j079p%2BlpjOARbPpXD2Ijqm6Q0LI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","marie.kelly37","Mini Highland Cow Available $1500#flypシ #fyp #minicow #minihighland ","3546","929","133700","62","492","8","original sound","MINI HIGHLAND COWS","true","2025-09-19T18:56:14.000Z","https://www.tiktok.com/@marie.kelly37/video/7551876074351725835"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5a191018c012778d44df05c19ec1e99b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b3cd052f&x-expires=1768644000&x-signature=30bnI6yplHOfaZRmYAWPntPNMiY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","jaybby_8","TRULY blessed to b loved by this man🥹💜✨ #HOCO #highlandhighschool #highland #fyp #viral #hocoproposal ","529","22","7258","24","53","56","sonido original","🎵LYRICS🎵","true","2025-09-12T23:52:50.000Z","https://www.tiktok.com/@jaybby_8/video/7549354869098859807"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ebc05d2aea7ad8ede5b4b443d1d30c7d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3aac758d&x-expires=1768644000&x-signature=zldSfnIxBLb9rSM0GuLY93e5zIU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","highland_crystal_ultra","When you spent  $60 in your shop VS in highlandcrystal #luckyscoop#healingcrystals#crystalshop#highlandcrystal#highland#fyp#foryourpage#rosequartz","6387","141","716000","107","521","54","原聲 - highland_crystal","highland_crystal","true","2025-08-18T14:00:00.000Z","https://www.tiktok.com/@highland_crystal_ultra/video/7539754254823607565"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/84c26cebaa3d4515247b11269ffc1e76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=821a1cd0&x-expires=1768644000&x-signature=S2s5C0kIZXR%2FFfIIbq6kwWMxNrM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","backwoodshighlander","Huckin sheafs at Mcminville Scottish Festival! #highlandgames #highlander #kilt #kilted #meninkilts #celtic #scottish #scot #thrower #sheaftoss #countryfair #strength #strong #athlete #strengthathlete #health #wellness #sports ","61400","9161","420100","1429","2287","59","Babel","Gustavo Bravetti","false","2023-10-15T02:48:01.000Z","https://www.tiktok.com/@backwoodshighlander/video/7290011502013189406"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b4b5231370be8a7fd364328391635bb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5a9c14e2&x-expires=1768644000&x-signature=bVMugbJYmlkeKmLl%2FusBk59KtRs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","diibroken","#just TAKE The RISK kam
to highlands and date ONE Highlanders ⛰💸💍🔫","2272","26","20400","244","147","15","original sound","-Đii BRØK€N -","true","2024-09-26T16:29:02.000Z","https://www.tiktok.com/@diibroken/video/7418989659188972808"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2c6e50227b53d3013c01430d63bf615c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=facf7b51&x-expires=1768644000&x-signature=z13thSpSxBPjzHiPl48cz4l6gTE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pawprintqueen","#highlandcows #highlandcow #cows ","261","11","1373","2","16","8","som original","Fest🎸","true","2026-01-10T06:47:14.000Z","https://www.tiktok.com/@pawprintqueen/video/7593620798963797304"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/174eaf65f017224ccb3056407a8c5720~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cbfe07d1&x-expires=1768644000&x-signature=a7WE1kwK%2BjC%2FrF77Yovrm97GZJU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tchighlandsfarm","⚡️Grand Champion, Loretta⚡️
Couldn’t be happier with this girl! @Cross Cattle Co. 
#scottishhighlandcattle #kentucky #viral #influencer #highlandcow #showcattlethings #showcattle #scottishfold #facebook #instagram #scottishhighlands #agritourism #farmtours #princess #fluffycows #farmlife ","781","73","9865","3","15","11","Let the big dog work his magic","Juicy agriculture","true","2024-08-10T17:44:41.000Z","https://www.tiktok.com/@tchighlandsfarm/video/7401568136727678251"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/170247a9a99e9a2be4b34d79c38158f3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2183c7ec&x-expires=1768644000&x-signature=4PG%2BZIC6qPOlL36VpBgf4XbBv2k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highland.spa6","Highland Spa is OFFICIALLY OPEN NOW ✨
brand new in Needham Massachusetts — Boston area
scalp therapy • shoulder massage • relaxation healing
come experience deep stress release + nervous system reset 💆‍♀️
Boston — this is your new place to relax & recharge 🌿

#scalpmassage
#bostonmassage
#needhamma
#massagetherapy
#stressrelief ","4179","1664","113800","76","2022","20","snowfall","Øneheart & reidenshi","false","2025-11-01T16:54:23.000Z","https://www.tiktok.com/@highland.spa6/video/7567801291234233614"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fd3de95e09526f7a399ce4cdb001906b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8f5be63e&x-expires=1768644000&x-signature=8jRGezpMAwcZPWfOnClWICjajT8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","friends.of.highla","Max ID 30107 HW+
Male 1-2 years 
63.4 lbs

Email sebringflurgents@gmail.com

#sebringfl #highlandscounty #adoptdontshop #reducedadoptionfees #tooturnttony ","92","9","244","18","9","80","Chasing Cars","Snow Patrol","false","2025-03-30T16:25:56.000Z","https://www.tiktok.com/@friends.of.highla/video/7487639492006972718"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/62d68c1754eecb231046cedc729994c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7f81ed25&x-expires=1768644000&x-signature=bG%2F%2Bf1kVIcVvKxYON%2BM%2FDzW9MD4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highlandbros","Wavelength |Highland Bros Merch Drops Sep. 1| #wavelength #guessthenumber #categories #fyp ","9505","48","122500","27","165","71","original sound","Highland Bros","true","2023-08-08T01:02:10.000Z","https://www.tiktok.com/@highlandbros/video/7264750451222957355"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a80e5791913e6712333c3ddf1471cb7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=292d30e8&x-expires=1768644000&x-signature=w0id7uu8sUZNDRuoE3qtaIrIOs8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sau.drama","Highlands bị phốt sử dụng đá bẩn, nhân viên xử lý không khôn khéo, CĐM: Sức khỏe của khách hàng ai sẽ chịu trách nhiệm? #trending #drama #tiktoknews #saudrama #highlandscoffee #daban #vesinhantoanthucpham","2454","2948","400100","226","187","64","Fashion Style","TT","false","2025-07-17T07:35:21.000Z","https://www.tiktok.com/@sau.drama/video/7527951057381559570"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7340872908212240427~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e32e4672&x-expires=1768644000&x-signature=MpRliBWeCxo034KB%2BMw7BUdAqt8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highlandloungeatx","you have been promoted.. to one of my ELITE employees 🙂‍↕️ #atx #lgbt #fyp #bartok #highland #drinktok #austintx #highlandlounge ","18700","265","130700","61","1289","7","original sound","🐆","true","2025-07-08T17:34:33.000Z","https://www.tiktok.com/@highlandloungeatx/video/7524765690406931767"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3dfdf09061ca10c203dd8f1e5af21af9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6610b6d0&x-expires=1768644000&x-signature=fUcb7dTI26aRGnVCGYPZQeUBM3k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highland.luv","#highlandcow #highland #highlands #cuteanimals #highlandluv","389","143","3790","10","31","10","Naughty, evil, dubious and comical songs(1264665)","MATSU","false","2025-11-12T20:50:47.000Z","https://www.tiktok.com/@highland.luv/video/7571944084571491597"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b864d368255cfa7ee73e77b261261186~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=acf83ed9&x-expires=1768644000&x-signature=SQU7EZqctHTbPT39dEGSl3Nd4zw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","cormack04","Early morning building ride! It's gonna be a good day! I love my job! #highland #principals #principallife #principal #principalsoftiktok #huskies #epic #highlandny #hcsd #huskiesoftiktok #highlandhuskies #highlandhusky #hoverboard ","2265","783","46600","45","113","30","Good Day ","Nappy Roots","false","2023-01-21T16:04:55.000Z","https://www.tiktok.com/@cormack04/video/7191137077965212971"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a823d578f72cae7a941bfaa3a7e5bf37~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2dd95c2f&x-expires=1768644000&x-signature=RFFkGj8aHvSEMrBgFDVDnqxwRDI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","crunchycarms","Highlands📍🏴󠁧󠁢󠁳󠁣󠁴󠁿 #viral #trend #fyp","27","0","323","1","0","29","Sure Thing (sped up)","Miguel","false","2023-01-09T20:24:55.000Z","https://www.tiktok.com/@crunchycarms/video/7186751124295208198"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bde4c9ecdbcd3a98b26f22541c1245ea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aaa30603&x-expires=1768644000&x-signature=f04226eC2bhJwOmTFoU6izm5s4s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","wimpygirl101","POV: She's from Southern Highlands❄️🌳#kaguaerave#YaliIce#pngtiktok🇵🇬#southernhighlandsprovince🇰🇳 ","1529","19","14000","36","121","12","original sound","🪷Kuriam","true","2025-11-21T13:01:41.000Z","https://www.tiktok.com/@wimpygirl101/video/7575163084449533205"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f9cf31ca7d8202a2f367c13bcdf50543~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=82eb2c11&x-expires=1768644000&x-signature=WbfKZjzg6sQR5LgicfU23bOtVSE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","calihoodpage","Avenues in Highland Park #realestate #blackownedbusiness ","697","48","58900","102","44","9","realization","FutureVille","false","2025-05-20T20:46:22.000Z","https://www.tiktok.com/@calihoodpage/video/7506631942255791402"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d5810caad95e9021f32d8ca3ac582c8c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=deb13931&x-expires=1768644000&x-signature=gsgx1r1HRhmqweCcLYnaho22s10%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","mini.highland.cow10","#MiniHighlandCow #HighlandCowForSale #FarmAnimals #MiniCowLove #Diegofarm","6368","4481","195500","333","622","10","Mood all 2024","Mood","true","2025-09-14T17:21:48.000Z","https://www.tiktok.com/@mini.highland.cow10/video/7549996308954811654"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/46d5bd311dcfb3e03e750b69bbf35cad~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6a09c67b&x-expires=1768644000&x-signature=GMgPctMP34S%2BQUgAX5BTOuMIR90%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","que.desmadre","En Highland California condado de San Bernardino #noticias #noticiastiktok #noticiasen1minuto #sanbernardinocounty #sanbernardino #highlandcalifornia #rialtocalifornia #redlandscalifornia #traffickingawarenes #awareness #noticiasquedesmadre🔥 #quedesmadre🔥 #familytiktok #crime #chisme #sunday #june #2024 #fontanacalifornia #fypシ゚viral #fyppppppppppppppppppppppp #mexicanosenusa #breakingnews ","1035","1396","66200","27","145","62","Epic News","DM Production","false","2024-06-24T04:48:19.000Z","https://www.tiktok.com/@que.desmadre/video/7383927068540554539"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345537610267246638~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9fbd2a88&x-expires=1768644000&x-signature=u2VuAw35vr1kaX2O8SnJG29Xejg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","highlandhomestx","Walk our 817 plan with us! #HighlandHomesTX #HHPlan817","17400","3583","2900000","361","222","68","original sound","Highland Homes","true","2023-01-06T17:15:06.000Z","https://www.tiktok.com/@highlandhomestx/video/7185588940139679018"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7322823446883237893~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e88486ac&x-expires=1768644000&x-signature=4jijF6V1yR7HcQhDFKIojTIQXyY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","vascotheridgeback","Jetzt ist endlich die Frage gelöst, warum Hochlandrinder so lange Hörner haben.😂
#hochlandrind #highlandcow #stier #bulle ","859100","483900","13300000","5551","38544","12","Autumn's Sweet Surrender","Peaceful Reveries","false","2025-10-20T18:49:36.000Z","https://www.tiktok.com/@vascotheridgeback/video/7563378019901934870"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328232475409252354~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b726f576&x-expires=1768644000&x-signature=E7NFxIdwlAtYjar%2B9WH5MORckmg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","butwalbazarnepal","बुटवल आउॅंदा राम्रो बसाईको लागी
🏨 Hotel Highland
📍Kalikanagar,Butwal
📞 9857071464
#butwal #nepal #hotel #enjoy","15100","976","356900","126","1321","43","original sound - Butwal Bazar बुटवल बजार","Butwal Bazar बुटवल बजार","true","2025-03-08T01:51:17.000Z","https://www.tiktok.com/@butwalbazarnepal/video/7479250339577728274"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45a6b64906d6c5e48a908eb5049f6485~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f535b892&x-expires=1768644000&x-signature=CwnagFP12j%2Bpu1rd60eZlM7o0pI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","hofmithochland","My favorite cows 🐮🤎

#highlandcattle #highlandcow #minicow #farmlife #highlandbaby ","1378","159","6772","10","109","9","som original","₊˚ ཐི⋆𝒙𝒐𝒈𝒉𝒊𝒃𝒍𝒊⋆ཋྀ ˚₊","true","2026-01-04T13:31:33.000Z","https://www.tiktok.com/@hofmithochland/video/7591498508134370582"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7348415983666593797~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=223bd9a0&x-expires=1768644000&x-signature=jE5BK8x1ygLmIFnqdjKF2uAEfmk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2","hallhillfarm","Almost 1 year since Dougie was born #highlandcalf #highlandbaby #calf #highlands #dougie #hallhillfarm #openfarm #throwback ","99200","16800","1100000","808","5612","16","New soul","Hoöman.Grassí","true","2023-01-12T21:30:06.000Z","https://www.tiktok.com/@hallhillfarm/video/7187881177615813893"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e85fed9d6e564fc9be07c461339147e2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0f75e01e&x-expires=1768644000&x-signature=ajzUuuI%2BgWTEE2KoC3rBl242WV8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","trending_midwest","Mini Highland Calf 🥹💕 #highlandcow #highlandcattle ","650400","178700","7200000","2428","48290","10","Little Bitty","Alan Jackson","false","2024-08-29T19:49:40.000Z","https://www.tiktok.com/@trending_midwest/video/7408650972093861162"
